Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Isapur Reservoir,Godavari Basin,NA,CWC,19.77413873,77.37657599,2025-02-03,2025,02,441.0,0.965,0.80326,439.245
Isapur Reservoir,Godavari Basin,NA,CWC,19.77413873,77.37657599,2025-02-05,2025,02,441.0,0.965,0.79594,439.165
Isapur Reservoir,Godavari Basin,NA,CWC,19.77413873,77.37657599,2025-02-08,2025,02,441.0,0.965,0.78406,439.025
Isapur Reservoir,Godavari Basin,NA,CWC,19.77413873,77.37657599,2025-02-15,2025,02,441.0,0.965,0.75164,438.685
Isapur Reservoir,Godavari Basin,NA,CWC,19.77413873,77.37657599,2025-02-19,2025,02,441.0,0.965,0.6919,438.515
Isapur Reservoir,Godavari Basin,NA,CWC,19.77413873,77.37657599,2025-02-26,2025,02,441.0,0.965,0.70001,438.335
JAISAMAND,Mahi Basin,NA,CWC,24.2416667,73.9527778,2025-02-01,2025,02,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,NA,CWC,24.2416667,73.9527778,2025-02-02,2025,02,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,NA,CWC,24.2416667,73.9527778,2025-02-13,2025,02,295.54,0.296,0.08849,290.58
JAISAMAND,Mahi Basin,NA,CWC,24.2416667,73.9527778,2025-02-14,2025,02,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,NA,CWC,24.2416667,73.9527778,2025-02-26,2025,02,295.54,0.296,NA,NA
JAISAMAND,Mahi Basin,NA,CWC,24.2416667,73.9527778,2025-02-28,2025,02,295.54,0.296,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,25.1111111,73.1611111,2025-02-01,2025,02,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,25.1111111,73.1611111,2025-02-03,2025,02,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,25.1111111,73.1611111,2025-02-05,2025,02,313.4,0.193,NA,NA
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,25.1111111,73.1611111,2025-02-06,2025,02,313.4,0.193,0.07887,307.52
JAWAI DAM,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,25.1111111,73.1611111,2025-02-26,2025,02,313.4,0.193,NA,NA
Jayakwadi\Nath Sagar,Godavari Basin,NA,CWC,19.52917218,75.24566805,2025-02-05,2025,02,463.91,2.171,NA,NA
