Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,21.81878581,70.80816294,2022-10-17,2022,10,107.89,0.188,0.18791,107.9
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,21.81878581,70.80816294,2022-10-23,2022,10,107.89,0.188,0.18658,107.86
Bhadar Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,21.81878581,70.80816294,2022-10-29,2022,10,107.89,0.188,0.18259,107.77
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2022-10-02,2022,10,657.76,1.785,1.74716,657.432
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2022-10-19,2022,10,657.76,1.785,1.7667,657.579
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2022-10-21,2022,10,657.76,1.785,1.76698,657.606
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2022-10-24,2022,10,657.76,1.785,1.7684,657.618
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2022-10-29,2022,10,657.76,1.785,1.76472,657.518
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-01,2022,10,744.91,0.304,0.30372,744.71
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-05,2022,10,744.91,0.304,0.30372,744.73
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-08,2022,10,744.91,0.304,0.30372,744.73
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-14,2022,10,744.91,0.304,0.30372,744.73
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-15,2022,10,744.91,0.304,0.30372,744.73
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-20,2022,10,744.91,0.304,0.30372,744.73
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-22,2022,10,744.91,0.304,0.30372,744.73
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2022-10-26,2022,10,744.91,0.304,0.30372,744.73
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2022-10-02,2022,10,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2022-10-09,2022,10,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2022-10-13,2022,10,623.28,0.673,0.666,623.28
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2022-10-22,2022,10,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2022-10-29,2022,10,623.28,0.673,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-04,2022,10,142.07,0.942,0.94034,141.94
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-06,2022,10,142.07,0.942,0.93887,141.89
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-07,2022,10,142.07,0.942,0.9377,141.85
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-08,2022,10,142.07,0.942,0.93828,141.87
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-12,2022,10,142.07,0.942,0.93623,141.8
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-21,2022,10,142.07,0.942,0.93916,141.9
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-22,2022,10,142.07,0.942,0.93916,141.9
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-26,2022,10,142.07,0.942,0.93153,141.64
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2022-10-28,2022,10,142.07,0.942,0.92742,141.5
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2022-10-03,2022,10,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2022-10-06,2022,10,496.83,1.517,1.504,496.83
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2022-10-10,2022,10,496.83,1.517,1.504,497.33
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2022-10-13,2022,10,496.83,1.517,1.504,497.22
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2022-10-18,2022,10,496.83,1.517,NA,NA
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2022-10-06,2022,10,315.5,1.076,1.06003,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2022-10-07,2022,10,315.5,1.076,1.06003,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2022-10-21,2022,10,315.5,1.076,1.06003,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2022-10-22,2022,10,315.5,1.076,1.06003,315.5
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2022-10-24,2022,10,315.5,1.076,1.06003,315.5
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2022-10-01,2022,10,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2022-10-07,2022,10,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2022-10-10,2022,10,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2022-10-11,2022,10,64.62,0.071,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2022-10-04,2022,10,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2022-10-10,2022,10,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2022-10-15,2022,10,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2022-10-25,2022,10,79.86,0.502,0.47809,79.86
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2022-10-27,2022,10,79.86,0.502,NA,NA
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2022-10-04,2022,10,184.1,0.399,0.3785,183.84
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2022-10-07,2022,10,184.1,0.399,0.37919,183.86
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2022-10-13,2022,10,184.1,0.399,0.3785,183.84
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2022-10-20,2022,10,184.1,0.399,0.37506,183.74
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-08,2022,10,747.7,0.331,0.32985,747.7
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-10,2022,10,747.7,0.331,0.32985,747.7
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-13,2022,10,747.7,0.331,0.32985,747.7
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-14,2022,10,747.7,0.331,0.32985,747.7
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-18,2022,10,747.7,0.331,0.32985,747.7
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-22,2022,10,747.7,0.331,0.32985,747.7
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2022-10-24,2022,10,747.7,0.331,0.32985,747.7
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2022-10-05,2022,10,333.0,0.5351,NA,NA
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2022-10-07,2022,10,333.0,0.5351,NA,NA
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2022-10-13,2022,10,333.0,0.5351,0.3224,319.6
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2022-10-14,2022,10,333.0,0.5351,0.322,319.6
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2022-10-21,2022,10,333.0,0.5351,0.323,319.74
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2022-10-30,2022,10,333.0,0.5351,0.315,319.15
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-02,2022,10,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-06,2022,10,425.1,0.284,0.2795,424.98
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-08,2022,10,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-12,2022,10,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-15,2022,10,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-17,2022,10,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-24,2022,10,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2022-10-28,2022,10,425.1,0.284,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2022-10-05,2022,10,646.0,0.664,0.65807,644.18
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2022-10-08,2022,10,646.0,0.664,0.65906,644.14
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2022-10-14,2022,10,646.0,0.664,0.62887,643.28
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2022-10-15,2022,10,646.0,0.664,0.62378,643.12
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2022-10-16,2022,10,646.0,0.664,0.62277,643.09
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-04,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-07,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-08,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-10,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-11,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-12,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-18,2022,10,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2022-10-23,2022,10,399.9,6.827,NA,NA
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2022-10-02,2022,10,55.0,0.13,0.10106,49.82
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2022-10-08,2022,10,55.0,0.13,0.10464,50.51
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2022-10-13,2022,10,55.0,0.13,NA,NA
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2022-10-19,2022,10,55.0,0.13,0.09711,49.06
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2022-10-25,2022,10,55.0,0.13,0.11647,52.68
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2022-10-29,2022,10,55.0,0.13,0.09967,49.55
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-02,2022,10,662.95,1.391,1.38697,662.894
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-08,2022,10,662.95,1.391,1.38187,662.808
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-10,2022,10,662.95,1.391,1.37932,622.778
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-13,2022,10,662.95,1.391,1.38697,662.879
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-17,2022,10,662.95,1.391,1.38697,662.94
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-18,2022,10,662.95,1.391,1.38697,662.94
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-19,2022,10,662.95,1.391,1.38697,662.94
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-20,2022,10,662.95,1.391,1.38697,662.94
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-23,2022,10,662.95,1.391,1.38697,662.94
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-26,2022,10,662.95,1.391,1.38697,662.94
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2022-10-27,2022,10,662.95,1.391,1.38697,662.94
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2022-10-01,2022,10,398.07,0.524,0.52355,398.07
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2022-10-05,2022,10,398.07,0.524,0.52355,398.07
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2022-10-06,2022,10,398.07,0.524,0.52355,398.07
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2022-10-11,2022,10,398.07,0.524,0.52355,398.07
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2022-10-30,2022,10,398.07,0.524,NA,NA
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2022-10-08,2022,10,512.06,6.229,5.35209,510.13
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2022-10-10,2022,10,512.06,6.229,5.35732,510.16
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2022-10-17,2022,10,512.06,6.229,5.23124,509.35
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2022-10-28,2022,10,512.06,6.229,5.22601,509.32
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2022-10-03,2022,10,93.55,0.3121,0.273,92.7
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2022-10-08,2022,10,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2022-10-09,2022,10,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2022-10-10,2022,10,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2022-10-13,2022,10,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2022-10-19,2022,10,93.55,0.3121,NA,NA
Harangi Reservoir,Cauvery Basin,NA,CWC,12.49243766,75.87487265,2022-10-03,2022,10,871.42,0.22,0.18153,870.317
